Faults Injected:;10017

Fault Effect;#Effect;PVF
Masked;6843;0.6831386642707398
SDCs;1427;0.14245782170310473
Crashes;1620;0.16172506738544473
Hangs;127;0.012678446640710791


Detected SDCs:;1340
SDC Coverage (%):;93.90329362298529

FaultModels SDCs:
FaultModel ;#SDCs;percentage
100.0;2;2;ap;../sysdeps/posix/libc_fatal.c;69
100.0;2;2;set;../sysdeps/unix/sysv/linux/raise.c;39
100.0;2;2;mp_;malloc.c;1783
33.33333333333333;6;2;y;../sysdeps/ieee754/dbl-64/e_pow.c;64
100.0;2;2;log2e;../sysdeps/ieee754/dbl-64/uexp.h;59
3.508771929824561;57;2;sizeOfTraining;lreg.cpp;236
100.0;1;1;_Num;/usr/include/c++/7/bits/stl_algobase.h;366
100.0;1;1;zeropage;./dl-map-segments.h;108
1.8518518518518516;54;1;N;lreg.cpp;177
100.0;1;1;__free_hook;malloc.c;1864
100.0;1;1;__last;/usr/include/c++/7/bits/stl_algobase.h;357
50.0;2;1;list_lock;arena.c;97
100.0;1;1;action;../sysdeps/posix/libc_fatal.c;67
100.0;1;1;__realloc_hook;malloc.c;1868
100.0;1;1;__p;/usr/include/c++/7/bits/alloc_traits.h;461
100.0;1;1;runp;dl-deps.c;160
100.0;1;1;tcache;malloc.c;2921
3.571428571428571;28;1;__y;/usr/include/c++/7/cmath;415
50.0;2;1;ln_two2;../sysdeps/ieee754/dbl-64/uexp.h;58
100.0;1;1;nlist;dl-deps.c;161
100.0;1;1;mxcsr;../sysdeps/i386/fpu/fenv_private.h;444
3.3333333333333335;30;1;ln2a;../sysdeps/ieee754/dbl-64/upow.h;50
100.0;1;1;end;do-rel.h;47
50.0;2;1;__first;/usr/include/c++/7/bits/stl_construct.h;203
4.761904761904762;21;1;bigv;../sysdeps/ieee754/dbl-64/upow.h;53
12.5;8;1;b;lreg.cpp;70
100.0;1;1;__i;/usr/include/c++/7/bits/stl_iterator.h;779
100.0;1;1;__x;/usr/include/c++/7/bits/stl_vector.h;326
4.166666666666666;24;1;t52;../sysdeps/ieee754/dbl-64/upow.h;54
100.0;1;1;__n;/usr/include/c++/7/bits/stl_vector.h;136
100.0;1;1;__malloc_initialize_hook;malloc.c;1859
6.666666666666667;15;1;ui;../sysdeps/ieee754/dbl-64/upow.tbl;5108
50.0;2;1;__p;/usr/include/c++/7/bits/stl_vector.h;176
100.0;1;1;global_max_fast;malloc.c;1630
20.0;5;1;ln_two1;../sysdeps/ieee754/dbl-64/uexp.h;57

Variables that caused Hang:
PVF ;#flips ;#SDCs ;Var name ;file ;line number
75.38461538461539;65;49;testCases;lreg.cpp;229
63.013698630136986;73;46;iter1;lreg.cpp;177
47.72727272727273;44;21;predictions;lreg.cpp;236
1.183431952662722;338;4;T1;lreg.cpp;36
0.53475935828877;187;1;_dl_rtld_libname2;rtld.c;302
10.0;10;1;bigu;../sysdeps/ieee754/dbl-64/upow.h;52
0.4807692307692308;208;1;version_info;rtld.c;827
0.5102040816326531;196;1;__pointer_chk_guard_local;rtld.c;96
0.33557046979865773;298;1;x;lreg.cpp;34
0.6024096385542169;166;1;start_time;rtld.c;308
0.4048582995951417;247;1;audit_list_string;rtld.c;134
